Function Stack	CPU Time:Total	CPU Time:Effective Time:Total	CPU Time:Spin Time:Total	CPU Time:Overhead Time:Total	CPU Time:Self	CPU Time:Effective Time:Self	CPU Time:Spin Time:Self	CPU Time:Overhead Time:Self	Module	Function (Full)	Source File	Start Address
              decode_cabac_residual_nondc_internal_skip	0.365670	0.365670			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_residual_nondc_internal_skip	h264_cabac.c	0x3c75d0
               decode_cabac_residual_internal_skip	0.365670	0.365670			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_residual_internal_skip	h264_cabac.c	0x3c75d4
                get_cabac	0.219542	0.219542			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c7720
                 get_cabac_inline_x86	0.219542	0.219542			0.012031	0.012031	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c7720
                get_cabac	0.146128	0.146128			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c3560
                 get_cabac_inline_x86	0.146128	0.146128			0.008008	0.008008	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c3560
            ff_h264_pred_direct_motion	5.329788	5.329788			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_h264_pred_direct_motion	h264_direct.c	0x3d65f0
             pred_spatial_direct_motion	5.329788	5.329788			0.017991	0.017991	0.0	0.0	libavcodec.so.62	pred_spatial_direct_motion	h264_direct.c	0x3d660b
              await_reference_mb_row	4.636526	4.636526			0.0	0.0	0.0	0.0	libavcodec.so.62	await_reference_mb_row	h264_direct.c	0x3d660b
               ff_thread_await_progress	4.636526	4.636526			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_thread_await_progress	pthread_frame.c	0x7f8ce0
                ___pthread_cond_wait	4.636526	4.636526			0.254082	0.254082	0.0	0.0	libc.so.6	___pthread_cond_wait	pthread_cond_wait.c	0x9b5e0
              pred_spatial_direct_motion	0.364964	0.364964			0.020000	0.020000	0.0	0.0	libavcodec.so.62	pred_spatial_direct_motion	h264_direct.c	0x3d660b
            decode_mb_skip	5.290251	5.290251			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_mb_skip	h264_mvpred.h	0x3c62e0
             ff_h264_pred_direct_motion	4.414476	4.414476			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_h264_pred_direct_motion	h264_direct.c	0x3d65f0
              pred_spatial_direct_motion	4.414476	4.414476			0.045967	0.045967	0.0	0.0	libavcodec.so.62	pred_spatial_direct_motion	h264_direct.c	0x3d660b
               await_reference_mb_row	3.210703	3.210703			0.0	0.0	0.0	0.0	libavcodec.so.62	await_reference_mb_row	h264_direct.c	0x3d660b
                ff_thread_await_progress	2.919708	2.919708			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_thread_await_progress	pthread_frame.c	0x7f8ce0
                 ___pthread_cond_wait	2.919708	2.919708			0.160000	0.160000	0.0	0.0	libc.so.6	___pthread_cond_wait	pthread_cond_wait.c	0x9b5e0
                ___pthread_mutex_unlock	0.290995	0.290995			0.015947	0.015947	0.0	0.0	libc.so.6	___pthread_mutex_unlock	pthread_mutex_unlock.c	0xa1a70
               fill_rectangle	0.182482	0.182482			0.010000	0.010000	0.0	0.0	libavcodec.so.62	fill_rectangle	rectangle.h	0x3d6e5a
               pred_spatial_direct_motion	0.182482	0.182482			0.010000	0.010000	0.0	0.0	libavcodec.so.62	pred_spatial_direct_motion	h264_direct.c	0x3d660b
             fill_decode_caches	0.547445	0.547445			0.030000	0.030000	0.0	0.0	libavcodec.so.62	fill_decode_caches	h264_mvpred.h	0x3c3830
             write_back_motion	0.328330	0.328330			0.0	0.0	0.0	0.0	libavcodec.so.62	write_back_motion	h264_mvpred.h	0x3c6384
              write_back_motion_list	0.182482	0.182482			0.010000	0.010000	0.0	0.0	libavcodec.so.62	write_back_motion_list	h264_mvpred.h	0x3c6468
              write_back_motion_list	0.145848	0.145848			0.0	0.0	0.0	0.0	libavcodec.so.62	write_back_motion_list	h264_mvpred.h	0x3c63aa
               AV_ZERO128	0.145848	0.145848			0.0	0.0	0.0	0.0	libavcodec.so.62	AV_ZERO128	intreadwrite.h	0x3c63cc
                _mm_store_si128	0.145848	0.145848			0.007992	0.007992	0.0	0.0	libavcodec.so.62	_mm_store_si128	emmintrin.h	0x3c63cc
            decode_cabac_residual_nondc_skip	5.178864	5.178864			0.007849	0.007849	0.0	0.0	libavcodec.so.62	decode_cabac_residual_nondc_skip	h264_cabac.c	0x3cb5f3
             decode_cabac_residual_nondc_internal_skip	4.304915	4.304915			0.012004	0.012004	0.0	0.0	libavcodec.so.62	decode_cabac_residual_nondc_internal_skip	h264_cabac.c	0x3c75d0
              decode_cabac_residual_internal_skip	4.085859	4.085859			0.023862	0.023862	0.0	0.0	libavcodec.so.62	decode_cabac_residual_internal_skip	h264_cabac.c	0x3c75d4
               decode_significance_x86	2.558169	2.558169			0.140188	0.140188	0.0	0.0	libavcodec.so.62	decode_significance_x86	h264_cabac.c	0x3c50a0
               get_cabac	0.580961	0.580961			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c3560
                get_cabac_inline_x86	0.580961	0.580961			0.031837	0.031837	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c3560
               get_cabac_bypass_sign_x86	0.511290	0.511290			0.028019	0.028019	0.0	0.0	libavcodec.so.62	get_cabac_bypass_sign_x86	cabac.h	0x3c76a5
             get_cabac	0.511362	0.511362			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c3560
              get_cabac_inline_x86	0.511362	0.511362			0.028023	0.028023	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c3560
             get_cabac_cbf_ctx	0.219359	0.219359			0.012021	0.012021	0.0	0.0	libavcodec.so.62	get_cabac_cbf_ctx	h264_cabac.c	0x3cb5f3
            decode_cabac_mb_mvd	3.545952	3.545952			0.054989	0.054989	0.0	0.0	libavcodec.so.62	decode_cabac_mb_mvd	h264_cabac.c	0x3c7d60
             get_cabac	1.294626	1.294626			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c7db0
              get_cabac_inline_x86	1.294626	1.294626			0.070945	0.070945	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c7db0
             get_cabac	0.517256	0.517256			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c3560
              get_cabac_inline_x86	0.517256	0.517256			0.028346	0.028346	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c3560
             get_cabac_bypass_sign_x86	0.401741	0.401741			0.022015	0.022015	0.0	0.0	libavcodec.so.62	get_cabac_bypass_sign_x86	cabac.h	0x3c7f6e
             get_cabac_bypass_x86	0.328879	0.328879			0.018023	0.018023	0.0	0.0	libavcodec.so.62	get_cabac_bypass_x86	cabac.h	0x3c7ee8
            get_cabac_noinline	3.170344	3.170344			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac_noinline	cabac_functions.h	0x3c34c0
             get_cabac_inline_x86	3.170344	3.170344			0.173735	0.173735	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c34c0
            fill_decode_caches	3.032040	3.032040			0.166156	0.166156	0.0	0.0	libavcodec.so.62	fill_decode_caches	h264_mvpred.h	0x3c3830
            decode_cabac_mb_cbp_luma	2.482123	2.482123			0.018000	0.018000	0.0	0.0	libavcodec.so.62	decode_cabac_mb_cbp_luma	h264_cabac.c	0x3c9288
             get_cabac_noinline	2.153664	2.153664			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac_noinline	cabac_functions.h	0x3c34c0
              get_cabac_inline_x86	2.153664	2.153664			0.118021	0.118021	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c34c0
            decode_cabac_residual_dc_skip	1.465397	1.465397			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_residual_dc_skip	h264_cabac.c	0x3c9a06
             decode_cabac_residual_dc_internal_skip	0.917951	0.917951			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_residual_dc_internal_skip	h264_cabac.c	0x3c7240
              decode_cabac_residual_internal_skip	0.917951	0.917951			0.017998	0.017998	0.0	0.0	libavcodec.so.62	decode_cabac_residual_internal_skip	h264_cabac.c	0x3c724a
               get_cabac_bypass_sign_x86	0.440111	0.440111			0.024118	0.024118	0.0	0.0	libavcodec.so.62	get_cabac_bypass_sign_x86	cabac.h	0x3c7335
               get_cabac	0.149412	0.149412			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c3560
                get_cabac_inline_x86	0.149412	0.149412			0.008188	0.008188	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c3560
             get_cabac	0.547445	0.547445			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c3560
              get_cabac_inline_x86	0.547445	0.547445			0.030000	0.030000	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c3560
            decode_cabac_mb_skip	1.025339	1.025339			0.056189	0.056189	0.0	0.0	libavcodec.so.62	decode_cabac_mb_skip	h264_cabac.c	0x3c5590
            write_back_motion	0.876765	0.876765			0.010000	0.010000	0.0	0.0	libavcodec.so.62	write_back_motion	h264_mvpred.h	0x3c87dc
             write_back_motion_list	0.364964	0.364964			0.020000	0.020000	0.0	0.0	libavcodec.so.62	write_back_motion_list	h264_mvpred.h	0x3c8835
             write_back_motion_list	0.329320	0.329320			0.018047	0.018047	0.0	0.0	libavcodec.so.62	write_back_motion_list	h264_mvpred.h	0x3c9418
            decode_cabac_mb_ref	0.787579	0.787579			0.011900	0.011900	0.0	0.0	libavcodec.so.62	decode_cabac_mb_ref	h264_cabac.c	0x3c70c0
             get_cabac	0.570420	0.570420			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c713e
              get_cabac_inline_x86	0.570420	0.570420			0.031259	0.031259	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c713e
            decode_cabac_mb_cbp_chroma	0.769354	0.769354			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_mb_cbp_chroma	h264_cabac.c	0x3c9344
             get_cabac_noinline	0.769354	0.769354			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac_noinline	cabac_functions.h	0x3c34c0
              get_cabac_inline_x86	0.769354	0.769354			0.042161	0.042161	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c34c0
            decode_cabac_b_mb_sub_type	0.729927	0.729927			0.010000	0.010000	0.0	0.0	libavcodec.so.62	decode_cabac_b_mb_sub_type	h264_cabac.c	0x3cbd51
             get_cabac	0.547445	0.547445			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c3560
