Function Stack	CPU Time:Total	CPU Time:Effective Time:Total	CPU Time:Spin Time:Total	CPU Time:Overhead Time:Total	CPU Time:Self	CPU Time:Effective Time:Self	CPU Time:Spin Time:Self	CPU Time:Overhead Time:Self	Module	Function (Full)	Source File	Start Address
                   get_cabac_inline_x86	2.030073	2.030073			0.021312	0.021312	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c3580
                  get_cabac	1.622455	1.622455			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c7540
                   get_cabac_inline_x86	1.622455	1.622455			0.017033	0.017033	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c7540
                  get_cabac_bypass_x86	0.812618	0.812618			0.008531	0.008531	0.0	0.0	libavcodec.so.62	get_cabac_bypass_x86	cabac.h	0x3c74c5
               decode_cabac_residual_nondc_skip	17.035983	17.035983			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_residual_nondc_skip	h264_cabac.c	0x3c9390
                decode_cabac_residual_nondc_internal_skip	13.386663	13.386663			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_residual_nondc_internal_skip	h264_cabac.c	0x3c7400
                 decode_cabac_residual_internal_skip	13.386663	13.386663			0.017073	0.017073	0.0	0.0	libavcodec.so.62	decode_cabac_residual_internal_skip	h264_cabac.c	0x3c7402
                  decode_significance_skip_x86	7.300347	7.300347			0.076642	0.076642	0.0	0.0	libavcodec.so.62	decode_significance_skip_x86	h264_cabac.c	0x3c5280
                  get_cabac	3.244237	3.244237			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c3580
                   get_cabac_inline_x86	3.244237	3.244237			0.034059	0.034059	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c3580
                  get_cabac	1.215834	1.215834			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c7540
                   get_cabac_inline_x86	1.215834	1.215834			0.012764	0.012764	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c7540
                get_cabac_cbf_ctx	2.026931	2.026931			0.021279	0.021279	0.0	0.0	libavcodec.so.62	get_cabac_cbf_ctx	h264_cabac.c	0x3c9390
                get_cabac	1.622389	1.622389			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c3580
                 get_cabac_inline_x86	1.622389	1.622389			0.017032	0.017032	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c3580
              decode_mb_skip	6.883476	6.883476			0.008512	0.008512	0.0	0.0	libavcodec.so.62	decode_mb_skip	h264_mvpred.h	0x3c9e57
               ff_h264_pred_direct_motion	4.857260	4.857260			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_h264_pred_direct_motion	h264_direct.c	0x3d7260
                pred_spatial_direct_motion	4.857260	4.857260			0.029712	0.029712	0.0	0.0	libavcodec.so.62	pred_spatial_direct_motion	h264_direct.c	0x3d727b
                 fill_rectangle	1.218114	1.218114			0.012788	0.012788	0.0	0.0	libavcodec.so.62	fill_rectangle	rectangle.h	0x3d89de
                 await_reference_mb_row	0.809021	0.809021			0.008493	0.008493	0.0	0.0	libavcodec.so.62	await_reference_mb_row	h264_direct.c	0x3d79b5
               fill_decode_caches	1.215455	1.215455			0.012760	0.012760	0.0	0.0	libavcodec.so.62	fill_decode_caches	h264_mvpred.h	0x3c3850
              get_cabac_noinline	6.072911	6.072911			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac_noinline	cabac_functions.h	0x3c34e0
               get_cabac_inline_x86	6.072911	6.072911			0.063756	0.063756	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c34e0
              fill_decode_caches	5.271312	5.271312			0.055340	0.055340	0.0	0.0	libavcodec.so.62	fill_decode_caches	h264_mvpred.h	0x3c3850
              decode_cabac_mb_ref	4.471724	4.471724			0.008508	0.008508	0.0	0.0	libavcodec.so.62	decode_cabac_mb_ref	h264_cabac.c	0x3c6a80
               get_cabac	3.661347	3.661347			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c6afe
                get_cabac_inline_x86	3.661347	3.661347			0.038438	0.038438	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c6afe
              decode_cabac_mb_mvd	4.065898	4.065898			0.017130	0.017130	0.0	0.0	libavcodec.so.62	decode_cabac_mb_mvd	h264_cabac.c	0x3c7980
               get_cabac	0.812789	0.812789			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c79d0
                get_cabac_inline_x86	0.812789	0.812789			0.008533	0.008533	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c79d0
               get_cabac	0.810871	0.810871			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c3580
                get_cabac_inline_x86	0.810871	0.810871			0.008513	0.008513	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c3580
               get_cabac_bypass_x86	0.810594	0.810594			0.008510	0.008510	0.0	0.0	libavcodec.so.62	get_cabac_bypass_x86	cabac.h	0x3c7b08
              write_back_motion	4.055898	4.055898			0.0	0.0	0.0	0.0	libavcodec.so.62	write_back_motion	h264_mvpred.h	0x3c9b50
               write_back_motion_list	3.245553	3.245553			0.034073	0.034073	0.0	0.0	libavcodec.so.62	write_back_motion_list	h264_mvpred.h	0x3cade8
               write_back_motion_list	0.810345	0.810345			0.008507	0.008507	0.0	0.0	libavcodec.so.62	write_back_motion_list	h264_mvpred.h	0x3c9bac
              fill_decode_neighbors	2.433571	2.433571			0.025549	0.025549	0.0	0.0	libavcodec.so.62	fill_decode_neighbors	h264_mvpred.h	0x3c3620
              decode_cabac_mb_cbp_luma	2.431601	2.431601			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_mb_cbp_luma	h264_cabac.c	0x3cac50
               get_cabac_noinline	2.431601	2.431601			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac_noinline	cabac_functions.h	0x3c34e0
