Function Stack	CPU Time:Total	CPU Time:Effective Time:Total	CPU Time:Spin Time:Total	CPU Time:Overhead Time:Total	CPU Time:Self	CPU Time:Effective Time:Self	CPU Time:Spin Time:Self	CPU Time:Overhead Time:Self	Module	Function (Full)	Source File	Start Address
                        get_cabac_inline_x86	0.696764	0.696764			0.008012	0.008012	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4ecaa0
                   ff_hevc_cbf_cb_cr_decode	1.097058	1.097058			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_cbf_cb_cr_decode	cabac.c	0x4ef560
                    get_cabac	1.097058	1.097058			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4ef56d
                     get_cabac_inline_x86	1.097058	1.097058			0.012615	0.012615	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4ef56d
                  set_ct_depth	0.732475	0.732475			0.0	0.0	0.0	0.0	libavcodec.so.62	set_ct_depth	hevcdec.c	0x59b97a
                   memset	0.732475	0.732475			0.0	0.0	0.0	0.0	libavcodec.so.62	memset	string_fortified.h	0x59b9c0
                    __memset_evex_unaligned_erms	0.732475	0.732475			0.008423	0.008423	0.0	0.0	libc.so.6	__memset_evex_unaligned_erms	memset-vec-unaligned-erms.S	0x1993c0
              hls_coding_unit	4.732661	4.732661			0.008349	0.008349	0.0	0.0	libavcodec.so.62	hls_coding_unit	hevcdec.c	0x59ad40
               hls_transform_tree	4.006555	4.006555			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_tree	hevcdec.c	0x59b313
                hls_transform_tree	4.006555	4.006555			0.012526	0.012526	0.0	0.0	libavcodec.so.62	hls_transform_tree	hevcdec.c	0x59a5f0
                 hls_transform_unit	1.826157	1.826157			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_unit	hevcdec.c	0x597900
                  ff_hevc_hls_residual_coding	1.826157	1.826157			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_hls_residual_coding	cabac.c	0x4efaf0
                   significant_coeff_flag_decode	1.826157	1.826157			0.0	0.0	0.0	0.0	libavcodec.so.62	significant_coeff_flag_decode	cabac.c	0x4f1158
                    get_cabac	1.826157	1.826157			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4ecaa0
                     get_cabac_inline_x86	1.826157	1.826157			0.020999	0.020999	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4ecaa0
                 hls_transform_tree	1.091090	1.091090			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_tree	hevcdec.c	0x599f00
                  hls_transform_unit	1.091090	1.091090			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_unit	hevcdec.c	0x597900
                   ff_hevc_hls_residual_coding	1.091090	1.091090			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_hls_residual_coding	cabac.c	0x4efaf0
                    coeff_sign_flag_decode	1.091090	1.091090			0.0	0.0	0.0	0.0	libavcodec.so.62	coeff_sign_flag_decode	cabac.c	0x4f0fb1
                     get_cabac_bypass_x86	1.091090	1.091090			0.012546	0.012546	0.0	0.0	libavcodec.so.62	get_cabac_bypass_x86	cabac.h	0x4f0fc2
             ff_hevc_cabac_init	0.731844	0.731844			0.008415	0.008415	0.0	0.0	libavcodec.so.62	ff_hevc_cabac_init	cabac.c	0x4ed1e0
           hevc_frame_start	18.704446	18.704446			0.0	0.0	0.0	0.0	libavcodec.so.62	hevc_frame_start	hevcdec.c	0x5a1030
            ff_hevc_output_frames	17.606129	17.606129			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_output_frames	refs.c	0x5fa6e0
             ff_hevc_export_motion_vectors	17.606129	17.606129			0.134422	0.134422	0.0	0.0	libavcodec.so.62	ff_hevc_export_motion_vectors	hevcdec.c	0x5a3490
              mvfield_match	4.090074	4.090074			0.047031	0.047031	0.0	0.0	libavcodec.so.62	mvfield_match	hevcdec.c	0x5a36ae
              memcpy	1.098270	1.098270			0.0	0.0	0.0	0.0	libavcodec.so.62	memcpy	string_fortified.h	0x5a39d5
               __memmove_evex_unaligned_erms	1.098270	1.098270			0.012629	0.012629	0.0	0.0	libc.so.6	__memmove_evex_unaligned_erms	memmove-vec-unaligned-erms.S	0x198940
              mvfield_match	0.727747	0.727747			0.008368	0.008368	0.0	0.0	libavcodec.so.62	mvfield_match	hevcdec.c	0x5a364a
            ff_hevc_set_new_ref	1.098318	1.098318			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_set_new_ref	refs.c	0x5fa590
             alloc_frame	1.098318	1.098318			0.0	0.0	0.0	0.0	libavcodec.so.62	alloc_frame	refs.c	0x5f9bf0
              av_refstruct_pool_get	1.098318	1.098318			0.0	0.0	0.0	0.0	libavutil.so.60	av_refstruct_pool_get	refstruct.c	0x50290
               refstruct_pool_get_ext	1.098318	1.098318			0.0	0.0	0.0	0.0	libavutil.so.60	refstruct_pool_get_ext	refstruct.c	0x50294
                av_refstruct_alloc_ext	1.098318	1.098318			0.0	0.0	0.0	0.0	libavutil.so.60	av_refstruct_alloc_ext	refstruct.h	0x502ff
                 av_refstruct_alloc_ext_c	1.098318	1.098318			0.0	0.0	0.0	0.0	libavutil.so.60	av_refstruct_alloc_ext_c	refstruct.c	0x50100
                  memset	1.098318	1.098318			0.0	0.0	0.0	0.0	libavutil.so.60	memset	string_fortified.h	0x50168
                   __memset_evex_unaligned_erms	1.098318	1.098318			0.012629	0.012629	0.0	0.0	libc.so.6	__memset_evex_unaligned_erms	memset-vec-unaligned-erms.S	0x1993c0
         ff_h2645_packet_split	0.727847	0.727847			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_h2645_packet_split	h2645_parse.c	0x3c04a0
          ff_h2645_extract_rbsp	0.727847	0.727847			0.008369	0.008369	0.0	0.0	libavcodec.so.62	ff_h2645_extract_rbsp	h2645_parse.c	0x3c0130
   [Unknown stack frame(s)]	0.731011	0.731011			0.0	0.0	0.0	0.0	[Unknown]	[Unknown stack frame(s)]	[Unknown]	0x0
    _dl_runtime_resolve_xsavec	0.731011	0.731011			0.008406	0.008406	0.0	0.0	ld-linux-x86-64.so.2	_dl_runtime_resolve_xsavec	dl-trampoline.h	0x152f0
